IRIDIUM;33;;;;;;;
IRIDIUM;33;DEB;;;;;;
1;34827U;97051MB;16151.27385;0.00008783;00000-0;15132-2;0;9990
2;34827;86.3826;70.2022;25491;45.7177;113.056;14.68229123;
IRIDIUM;33;DEB;;;;;;
1;34833U;97051MH;16152.06626;0.00000725;00000-0;22732-3;0;9995
2;34833;86.3977;85.341;26044;80.3489;51.0407;14.39055939;
IRIDIUM;33;DEB;;;;;;
1;34868U;97051MN;16152.21713;0.00003365;00000-0;82373-3;0;9991
2;34868;86.5419;144.364;131725;147.9611;212.9688;14.47045126;
IRIDIUM;33;DEB;;;;;;
1;34869U;97051MP;16151.4248;0.00002474;00000-0;82094-3;0;9999
2;34869;86.4587;131.1391;81421;192.7967;296.9579;14.35578494;
IRIDIUM;33;DEB;;;;;;
1;34870U;97051MQ;16152.19604;0.00000936;00000-0;24328-3;0;9993
2;34870;86.3232;49.0062;33534;36.0866;118.0227;14.48298623;
IRIDIUM;33;DEB;;;;;;
1;34889U;97051MR;16150.75959;0.00003654;00000-0;78866-3;0;9998
2;34889;86.3705;71.3435;8749;332.4246;27.6498;14.58120896;
IRIDIUM;33;DEB;;;;;;
1;34890U;97051MS;16152.09251;0.00003948;00000-0;11855-2;0;9992
2;34890;86.3056;82.9072;76765;156.4727;204.0016;14.40794445;
IRIDIUM;33;DEB;;;;;;
1;34893U;97051MV;16151.31986;0.00024483;00000-0;26356-2;0;9994
2;34893;86.1359;7.4589;38996;9.656;350.5405;14.87797682;
IRIDIUM;33;DEB;;;;;;
1;34895U;97051MX;16151.49846;0.00037512;00000-0;22765-2;0;9996
2;34895;86.3927;62.6811;22772;180.5009;179.621;15.10142127;
IRIDIUM;33;DEB;;;;;;
