COSMOS;2251;;;;;;;
2;33981;73.8348;214.4038;77845;286.867;127.7853;14.81313202;
COSMOS;2251;DEB;;;;;;
1;33982U;93036FR;16151.20254;0.00000259;00000-0;70060-4;0;9992
2;33982;74.0753;77.9798;89505;311.5405;174.5377;14.50759241;
COSMOS;2251;DEB;;;;;;
1;33983U;93036FS;16151.13498;0.00000376;00000-0;12194-3;0;9997
2;33983;74.0521;141.0039;23388;33.7763;42.0608;14.42183019;
COSMOS;2251;DEB;;;;;;
1;33984U;93036FT;16150.94119;0.00000656;00000-0;17888-3;0;9992
2;33984;74.0165;88.091;29585;51.9998;13.9837;14.49130686;
COSMOS;2251;DEB;;;;;;
1;33986U;93036FV;16151.22339;0.00000557;00000-0;21002-3;0;9998
2;33986;74.0401;212.1444;47578;57.4696;357.7256;14.33055798;
COSMOS;2251;DEB;;;;;;
1;33989U;93036FY;16152.05249;0.00001657;00000-0;33407-3;0;9997
2;33989;74.0229;31.9104;39036;350.8777;9.1675;14.61853555;
COSMOS;2251;DEB;;;;;;
1;33990U;93036FZ;16151.84641;0.0000027;00000-0;28301-3;0;9996
2;33990;73.9306;92.7408;418528;40.0088;351.7864;13.46433856;
COSMOS;2251;DEB;;;;;;
1;33992U;93036GB;16152.22089;0.00000653;00000-0;17006-3;0;9991
2;33992;74.0299;80.2409;70946;342.5503;137.4062;14.50198739;
COSMOS;2251;DEB;;;;;;
1;33993U;93036GC;16152.19912;0.00002193;00000-0;45972-3;0;9990
2;33993;74.0222;67.3939;29044;339.3803;20.6188;14.60080663;
COSMOS;2251;DEB;;;;;;
1;33994U;93036GD;16151.50184;0.00000074;00000-0;32167-4;0;9998
2;33994;74.0424;142.727;22435;59.4061;86.5293;14.39512902;
COSMOS;2251;DEB;;;;;;
1;33995U;93036GE;16151.17021;0.00000492;00000-0;21765-3;0;9992
2;33995;74.0665;289.8287;71715;87.8641;273.0715;14.24300477;
COSMOS;2251;DEB;;;;;;
1;33996U;93036GF;16150.93284;0.00003137;00000-0;78535-3;0;9992
2;33996;74.1048;246.3278;80331;0.5522;359.5712;14.49918377;
COSMOS;2251;DEB;;;;;;
1;33999U;93036GJ;16151.5245;0.00001078;00000-0;26502-3;0;9996
2;33999;73.94;57.7287;74844;16.175;344.1774;14.51917936;
COSMOS;2251;DEB;;;;;;
1;34000U;93036GK;16151.86753;0.00002344;00000-0;55612-3;0;9997
2;34000;74.0447;107.9504;24121;341.6361;48.4805;14.5436336;
COSMOS;2251;DEB;;;;;;
1;34001U;93036GL;16151.54808;0.00000078;00000-0;36992-4;0;9991
2;34001;74.0383;184.896;20295;37.2452;114.9835;14.34376379;
COSMOS;2251;DEB;;;;;;
1;34003U;93036GN;16150.89533;0.00000766;00000-0;59871-3;0;9999
2;34003;74.0812;314.5223;307543;153.2612;208.4747;13.7371198;
COSMOS;2251;DEB;;;;;;
1;34004U;93036GP;16151.56953;0.00000582;00000-0;22278-3;0;9990
2;34004;74.04;228.8564;43036;15.7438;108.129;14.32315705;
COSMOS;2251;DEB;;;;;;
1;34005U;93036GQ;16152.19709;0.00000089;00000-0;37698-4;0;9998
2;34005;74.0443;152.2732;19851;52.666;46.2389;14.38327224;
COSMOS;2251;DEB;;;;;;
1;34006U;93036GR;16150.52694;0.0000093;00000-0;29446-3;0;9995
2;34006;74.0707;194.1374;30343;348.9141;133.5445;14.41231872;
COSMOS;2251;DEB;;;;;;
1;34007U;93036GS;16152.17289;0.00000627;00000-0;16725-3;0;9997
2;34007;74.0256;83.1177;59216;355.2805;4.7789;14.4957239;
COSMOS;2251;DEB;;;;;;
1;34008U;93036GT;16150.61428;0.00000057;00000-0;31378-4;0;9999
2;34008;74.0338;205.0588;25008;323.2864;190.2717;14.31494943;
COSMOS;2251;DEB;;;;;;
1;34009U;93036GU;16151.17748;0.00000059;00000-0;31788-4;0;9999
2;34009;74.0369;207.665;27762;41.8957;18.5831;14.31252854;
COSMOS;2251;DEB;;;;;;
1;34010U;93036GV;16151.21803;0.00001237;00000-0;31955-3;0;9999
2;34010;74.0255;102.9621;26235;10.155;104.2875;14.50852581;
COSMOS;2251;DEB;;;;;;
1;34011U;93036GW;16151.3371;0.0000051;00000-0;20215-3;0;9990
2;34011;74.0201;225.1513;44956;57.3517;303.1958;14.30851305;
COSMOS;2251;DEB;;;;;;
1;34012U;93036GX;16151.23547;0.00003935;00000-0;97787-3;0;9995
2;34012;74.0292;222.1972;59784;24.6485;38.1164;14.51037905;
COSMOS;2251;DEB;;;;;;
1;34013U;93036GY;16150.84599;0.00003954;00000-0;70497-3;0;9993
2;34013;74.0239;72.9007;32715;312.0497;47.7889;14.67020731;
COSMOS;2251;DEB;;;;;;
1;34014U;93036GZ;16151.84188;0.00000675;00000-0;16789-3;0;9993
2;34014;74.0262;62.0989;52191;348.5573;70.953;14.52946222;
COSMOS;2251;DEB;;;;;;
1;34015U;93036HA;16151.18229;0.00000908;00000-0;29199-3;0;9997
2;34015;74.0311;172.758;32672;35.7011;31.1178;14.40445816;
COSMOS;2251;DEB;;;;;;
1;34017U;93036HC;16152.00111;0.00012738;00000-0;17882-2;0;9999
2;34017;74.0124;130.9975;29435;289.722;70.078;14.77178268;
